year	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	level	biomass
3	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	26.8
3	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
3	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
3	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	10.6
3	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	0
3	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	0
3	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	9.5
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	10.2
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	10.1
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	0.7
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	Species	34.6
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	Species	44.2
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	12.6
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	44.7
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	5.5
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	0.7
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	40.3
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	Species	6
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	Species	32.1
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	18.9
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
3	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
3	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	12
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
3	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	0.7
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	Species	0
3	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	Species	4.1
3	Switzerland	D	L3P011	1	1	1	58	2	Yes	No	No	g	Yes	No	No	G3ARRELA1	Species	369.7
3	Switzerland	E	L3P036	1	1	1	58	2	Yes	No	No	g	Yes	No	No	G3ARRELA1	Species	438.6
3	Switzerland	D	L3P031	1	1	1	59	3	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	159.5
3	Switzerland	E	L3P049	1	1	1	59	3	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	430.3
3	Switzerland	D	L3P008	1	1	3	60	6	No	No	Yes	l	No	No	Yes	L3TRIPRA1	Species	NA
3	Switzerland	E	L3P045	1	1	3	60	6	No	No	Yes	l	No	No	Yes	L3TRIPRA1	Species	NA
3	Switzerland	D	L3P013	1	1	3	61	7	No	No	Yes	l	No	No	Yes	L3TRIREP1	Species	NA
3	Switzerland	E	L3P038	1	1	3	61	7	No	No	Yes	l	No	No	Yes	L3TRIREP1	Species	NA
3	Switzerland	D	L3P004	1	1	2	62	9	No	Yes	No	f	No	Yes	No	H3PLALAN1	Species	138.5
3	Switzerland	E	L3P042	1	1	2	62	9	No	Yes	No	f	No	Yes	No	H3PLALAN1	Species	165.3
3	Switzerland	D	L3P001	1	1	1	63	55	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	214.1
3	Switzerland	E	L3P043	1	1	1	63	55	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	364.6
3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	66.5
3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3HOLLAN1	Species	NA
3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	57.7
3	Switzerland	D	L3P002	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	118.4
3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	90.8
3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3HOLLAN1	Species	8.9
3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	27.6
3	Switzerland	E	L3P035	4	1	1	64	56	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	166.4
3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	49.6
3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3FESPRA1	Species	41.6
3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	230
3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	g	Yes	No	No	G3FESPRA1	Species	24.4
3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	Species	49.6
3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	Species	84.6
3	Switzerland	D	L3P003	4	3	7	65	57	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	Species	818.3
3	Switzerland	E	L3P051	4	3	7	65	57	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	Species	458.9
3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	Species	13.8
3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3FESRUB1	Species	123.1
3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	Species	111.1
3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	Species	9.5
3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3FESRUB1	Species	166.3
3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	Species	57.4
3	Switzerland	D	L3P005	4	2	4	66	58	Yes	Yes	No	f	No	Yes	No	H3RANACR1	Species	84.1
3	Switzerland	E	L3P062	4	2	4	66	58	Yes	Yes	No	f	No	Yes	No	H3RANACR1	Species	32.7
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	Species	639.3
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	142.9
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	Species	13
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	Species	7.2
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	Species	505.1
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	46.3
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	Species	8.2
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	Species	2.8
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	Species	NA
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	Species	NA
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	Species	3.5
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	Species	9.2
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	Species	156.3
3	Switzerland	D	L3P006	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3TRIREP1	Species	51
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3LOTCOR1	Species	109.8
3	Switzerland	E	L3P048	8	3	7	67	59	Yes	Yes	Yes	l	No	No	Yes	L3TRIREP1	Species	10.3
3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3ARRELA1	Species	336.6
3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3FESRUB1	Species	5.5
3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3TRIFLA1	Species	253.1
3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3ARRELA1	Species	167.2
3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3FESRUB1	Species	295.1
3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	g	Yes	No	No	G3TRIFLA1	Species	221.5
3	Switzerland	D	L3P007	4	2	5	68	60	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	Species	115.7
3	Switzerland	E	L3P044	4	2	5	68	60	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	Species	37.2
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ANTODO1	Species	2.2
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ARRELA1	Species	137.4
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3CYNCRI1	Species	0.1
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	8.5
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	50.9
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3HOLLAN1	Species	2.8
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	3.2
3	Switzerland	D	L3P009	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	70.6
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ANTODO1	Species	3.1
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3ARRELA1	Species	260.2
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3CYNCRI1	Species	NA
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	8.4
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	72.2
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3HOLLAN1	Species	NA
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	1.9
3	Switzerland	E	L3P059	8	1	1	69	61	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	68.2
3	Switzerland	D	L3P010	2	2	5	70	62	Yes	No	Yes	g	Yes	No	No	G3LOLPER1	Species	139.8
3	Switzerland	E	L3P040	2	2	5	70	62	Yes	No	Yes	g	Yes	No	No	G3LOLPER1	Species	284.2
3	Switzerland	D	L3P010	2	2	5	70	62	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	Species	146
3	Switzerland	E	L3P040	2	2	5	70	62	Yes	No	Yes	l	No	No	Yes	L3TRIREP1	Species	182.3
3	Switzerland	D	L3P012	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	127.1
3	Switzerland	D	L3P012	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	67
3	Switzerland	E	L3P047	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3POAPRA1	Species	55.5
3	Switzerland	E	L3P047	2	1	1	71	63	Yes	No	No	g	Yes	No	No	G3TRIFLA1	Species	91.4
3	Switzerland	D	L3P014	2	2	4	72	64	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	Species	120.4
3	Switzerland	E	L3P041	2	2	4	72	64	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	Species	255.9
3	Switzerland	D	L3P014	2	2	4	72	64	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	Species	138.3
3	Switzerland	E	L3P041	2	2	4	72	64	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	Species	72.1
3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	Species	7.1
3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3CYNCRI1	Species	0.9
3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	Species	10.1
3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	Species	38.2
3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3CYNCRI1	Species	0.5
3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	Species	7.4
3	Switzerland	D	L3P015	4	2	4	73	65	Yes	Yes	No	f	No	Yes	No	H3ACHMIL1	Species	213.2
3	Switzerland	E	L3P050	4	2	4	73	65	Yes	Yes	No	f	No	Yes	No	H3ACHMIL1	Species	409.4
3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3CYNCRI1	Species	9.5
3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	318.6
3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	63.6
3	Switzerland	D	L3P016	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3LOLPER1	Species	9.4
3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3CYNCRI1	Species	319.3
3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3DACGLO1	Species	231.5
3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3FESPRA1	Species	25.6
3	Switzerland	E	L3P054	4	1	1	74	66	Yes	No	No	g	Yes	No	No	G3LOLPER1	Species	35.3
3	Switzerland	D	L3P017	2	2	4	75	67	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	Species	53.5
3	Switzerland	E	L3P046	2	2	4	75	67	Yes	Yes	No	g	Yes	No	No	G3POAPRA1	Species	149.9
3	Switzerland	D	L3P017	2	2	4	75	67	Yes	Yes	No	f	No	Yes	No	H3TAROFF1	Species	30.6
3	Switzerland	E	L3P046	2	2	4	75	67	Yes	Yes	No	f	No	Yes	No	H3TAROFF1	Species	29.9
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ALOPRA1	Species	6.1
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	Species	87.5
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	Species	11.6
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	Species	15.5
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3HOLLAN1	Species	NA
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	Species	39.5
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ALOPRA1	Species	12.4
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3ARRELA1	Species	166.2
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3DACGLO1	Species	8.3
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3FESPRA1	Species	10.9
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3HOLLAN1	Species	NA
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	g	Yes	No	No	G3TRIFLA1	Species	110.6
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	Species	87.3
3	Switzerland	D	L3P018	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3RANACR1	Species	12.6
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3PLALAN1	Species	152
3	Switzerland	E	L3P063	8	2	4	76	68	Yes	Yes	No	f	No	Yes	No	H3RANACR1	Species	61.5
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRREP1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRSTO1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ALOPRA1	Species	75.8
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	Species	117.9
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3CYNCRI1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	22.9
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	Species	17.9
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	Species	9.4
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3POAPRA1	Species	2.9
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3TRIFLA1	Species	0.1
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRREP1	Species	1.4
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3AGRSTO1	Species	NA
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ALOPRA1	Species	168.5
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3ARRELA1	Species	60.8
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3CYNCRI1	Species	5
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3DACGLO1	Species	120
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3FESRUB1	Species	7
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3LOLPER1	Species	0.1
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3POAPRA1	Species	0.9
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	g	Yes	No	No	G3TRIFLA1	Species	4.3
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	Species	0.2
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3AJUREP1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ANTSYL1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3BELPER1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CENSCA1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CREBIE1	Species	76.8
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3DAUCAR1	Species	5.7
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3GALVER1	Species	0.7
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3KNAARV1	Species	72.8
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3PLALAN1	Species	70.2
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3RANACR1	Species	1.3
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SALPRA1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SANOFF1	Species	NA
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SCACOL1	Species	0.3
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3SILVUL1	Species	5.9
3	Switzerland	D	L3P019	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3TAROFF1	Species	0.5
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ACHMIL1	Species	NA
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3AJUREP1	Species	NA
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3ANTSYL1	Species	NA
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3BELPER1	Species	NA
3	Switzerland	E	L3P034	32	3	7	77	69	Yes	Yes	Yes	f	No	Yes	No	H3CENSCA1	Species	NA
